term,subclasses
mm_matrix,mm_matrix
mm_matrix,fov
mm_matrix,256_mm
lange_ivers_on,sherer_m_bergloff_p_boake_c_high_w
corr_regr,polarity_index_0
corr_regr,corr_regr
corr_regr,wallis_test
egis,egis
egis,no_tactile_feedback_condition
peak_utilized_coefficient,peak_utilized_coefficient
peak_utilized_coefficient,trunk_absolute_angle_on_ml_axis
peak_utilized_coefficient,static_coefficient
speechley_m_2003_intensity,good_glass_h_kaplan_e
speechley_m_2003_intensity,barresi_b
speechley_m_2003_intensity,kaplan_e_1983
speechley_m_2003_intensity,colt_heart_m_1992_psycholinguistic_assessments
speechley_m_2003_intensity,kaplan_e_1972
speechley_m_2003_intensity,blomert_l
speechley_m_2003_intensity,speechley_m_2003_intensity
speechley_m_2003_intensity,related_disorders_philadelphia_pa_lea
inferior,distal_joints
inferior,proximal_muscles
inferior,distal_arm
inferior,proximal
inferior,proximal_joints
inferior,distal_limb
progressive_deterioration,dissociation_between
progressive_deterioration,relative_preservation
library,electronic_record
test_statistic,gaussian_distribution
test_statistic,likelihood_ratio_test
test_statistic,linear_regression_model
test_statistic,polynomial
paramedics,midwife
paramedics,paramedics
absolute_value,absolute_error
absolute_value,absolute_value
absolute_value,absolute_difference
absolute_value,integer
fever,sepsis
fever,infectious_diseases
fever,fever
fever,tuberculosis
fever,infectious_disease
fever,malignancy
fever,infections
fever,allergy
fever,malaria
evoke,bring_about
evoke,induce_lasting
evoke,potentiate
evoke,provoke
evoke,induce_long_lasting
evoke,translate_into
cortico_cortical,descending_cortico_spinal
cortico_cortical,cortico_bulbar
cortico_cortical,vestibular_nuclei
interpretations,inferenses_about
interpretations,judgements
batteries,neuro_psychological_test_battery
batteries,test_battery
batteries,rivermead_behavioral_memory_test
batteries,batteries
batteries,cognistat
batteries,test_batteries
batteries,neuro_psychological_battery
batteries,neuro_psychological_assessment_battery
batteries,assessment_battery
burden_inventory,gos_e
eg_experimental_group_cg_control,exg_cg
eg_experimental_group_cg_control,ig1
eg_experimental_group_cg_control,maximum_voluntary_contraction_under_isometric_conditions_r
eg_experimental_group_cg_control,eg_experimental_group_cg_control
eg_experimental_group_cg_control,cg_exg
eg_experimental_group_cg_control,cg_vs
eg_experimental_group_cg_control,ig
eg_experimental_group_cg_control,ig2
among_adults_aged_18,their_ages_ranged_from
among_adults_aged_18,young_people_aged
among_adults_aged_18,males_aged
among_adults_aged_18,female_mean_age
among_adults_aged_18,children_aged_under
among_adults_aged_18,adults_aged
among_adults_aged_18,people_aged_over
high_intensity_robot_assisted_gait_training_at_70,tread_mill_based_c_mill_therapy
htrunk_absolute_angle_on_ml_axis,foot_shank_thigh_trunk
green_jb,eeg_based_motor_imagery_brain_computer_interface_clin
reasoned_action,mind_after_severe_brain_injury
reasoned_action,event_coding_framework
reasoned_action,motor_skill_learning_psycho_logical_review_105_558_584_will
reasoned_action,research_utilization_enhan_cement
po_pe_pi_pa,pe_pi
po_pe_pi_pa,po_sequence
po_pe_pi_pa,po_pe
po_pe_pi_pa,pe_break_sequence
po_pe_pi_pa,pe_pa
po_pe_pi_pa,pi_sequence
jarugool_tretriluxana,chae_j_hart_r_intra_muscular_hand_neuroprosthesis
has_high_test_retest_reliability,has_high_test_retest_reliability
has_high_test_retest_reliability,has_good_inter_rater_reliability
has_high_test_retest_reliability,scale_has_high_internal_consistency
has_high_test_retest_reliability,demonstrated_high_internal_consistency
i_just_do_not,anything_like
i_just_do_not,i_do_not_remember
i_just_do_not,everybody_else
i_just_do_not,i_ve_never_been
i_just_do_not,i_just_do_not
i_just_do_not,i_really_do_not
i_just_do_not,i_really_don
proact,proact
proact,acute_cerebral_thrombembolism
proact,randomized_controlled_trial_prolyze
at_walter_reed_army_medical_center,major_metropolitan_hospital
pharyngeal_branch,salivary_gland
spatial_neglect_neuron,man_brain_1991_114_727_741
3d_t1,t1_weighted_structural_image
complex_interplay,neural_underpinnings
famous_person,colors
laryngeal,esophagitis
laryngeal,cricopharyngeal
laryngeal,eso_phageal_motility
x_y_coordinates,surrogate_marker
x_y_coordinates,biomarker
x_y_coordinates,markers
neck_cancers,neck_surgery
neck_cancers,neck_trauma
neck_cancers,neck_cancers
neck_cancers,neck_cancer_oral_oncol
neck_cancers,neck_region
neck_cancers,head_neck
neck_cancers,neck_cancer_survivors
neck_cancers,neck_cancer
solid_food,thickened_fluids
solid_food,solid_food
solid_food,liquids
solid_food,thin_liquids
solid_food,pureed_food
solid_food,thickened_liquid
solid_food,thickened_liquids
solid_food,solids
mirror_ness,mirror_mechanism
mirror_ness,origins
mental_ill_health,physical_inactivity
appendices,eappendix
appendices,online_supplementary_material
appendices,supplementary_material_online
motion_artifacts,background_noise
motion_artifacts,noisy
motion_artifacts,noise_ratio
brief_overview,synopsis
brief_overview,brief_description
brief_overview,brief_overview
brief_overview,provides_an_overview
brief_overview,narrative_review
brief_overview,outlines
brief_overview,outline
brief_overview,an_overview
dr12,a5
dr12,b3
dr12,a2
dr12,c1
dr12,a1
dr12,a4
dr12,a7
dr12,b1_b2
dr12,b2
embrace,advocates
physics,physics
physics,neuro_sciences
physics,anatomy_physiology
physics,neuro_physiology
physics,pharmacology
physics,neurobiology
introduction_every_year,15_million_people
introduction_every_year,100_000_people
introduction_every_year,000_americans
introduction_every_year,15_million_people_world_wide_suffer
introduction_every_year,per_100_000_population
introduction_every_year,million_people
introduction_every_year,every_year
1_year_injury_anniversary,1_year_injury_anniversary
1_year_injury_anniversary,anniversary
ona_botulinum_toxin_a_botox_allergan,dysport_ipsen
ona_botulinum_toxin_a_botox_allergan,botox_allergan_inc_irvin_e_ca_usa
ona_botulinum_toxin_a_botox_allergan,ona_botulinum_toxin_a_botox_allergan
doi_10_1016_j_neuro_image_2008,galati_g
doi_10_1016_j_neuro_image_2008,olivetti_belardinelli_m
doi_10_1016_j_neuro_image_2008,doi_10_1016_j_neuro_image_2011
doi_10_1016_j_neuro_image_2008,doi_10_1016_j_neuro_image_2008
doi_10_1016_j_neuro_image_2008,brett_m
doi_10_1016_j_neuro_image_2008,doi_10_1016_j_neuro_image_2013
doi_10_1016_j_neuro_image_2008,gadian_dg
doi_10_1016_j_neuro_image_2008,doi_10_1016_j_neuro_image_2007
psycho_logical_outcome_randomized_controlled_trial_cerebrova,mahoney_f_i
on_line_interactive_computer_assisted_training,ffc_vg
american_occupational_therapy,neuro_psychological_society
american_occupational_therapy,doi_10_1111_jnp
american_occupational_therapy,american_occupational_therapy
darrah_j_magill_evans,optimising_engagement
darrah_j_magill_evans,giesser_b_beres_jones_j_budovitch_herlihy_e
darrah_j_magill_evans,lokomat_gait_orthosis_neuro_rehabil_neural_repair_2007_21
darrah_j_magill_evans,lokomat_gait_orthosis
methylenetetrahydrofolate_reductase,methyl_ene_tetra_hydro_folate_reductase_gene
methylenetetrahydrofolate_reductase,677c_t
methylenetetrahydrofolate_reductase,prothrombin_gene
methylenetetrahydrofolate_reductase,methylenetetrahydrofolate_reductase
qcls,not_perform_1_performs_partiall
qcls,construct_validity_convergent
qcls,3_point_ordinal_scale_0_can
qcls,qcls
qcls,point_likert_type
vocational_counselors,official_workers_psychologists
vocational_counselors,psychiatrists_psychologists
vocational_counselors,radiographers
vocational_counselors,neurologists_physiatrists
vocational_counselors,recreational_therapists
phd,phd_candidate
phd,phd_student
phd,phd
phd,research_fellow
phd,lecturer
phd,msc
phd,associate_professor
phd,bsc
phd,phd_rn
phd,senior_lecturer
fiber_tracts,nuclei
fiber_tracts,cortical_regions
fiber_tracts,white_matter_tracts
fiber_tracts,fiber_tracts
receiver_operating_characteristics_curve,area_under
receiver_operating_characteristics_curve,curves
receiver_operating_characteristics_curve,true_positive_rate
receiver_operating_characteristics_curve,roc_curve
receiver_operating_characteristics_curve,receiver_operating_characteristics_curve
receiver_operating_characteristics_curve,receiver_operating_curve
receiver_operating_characteristics_curve,receiver_operating_characteristic_curve
deciding_patterns,optimal_dose
deciding_patterns,dosages
deciding_patterns,higher_dose
deciding_patterns,dose
deciding_patterns,doses
pixel,repeated_segment
pixel,random_segment
pixel,segments
correlations_among,significant_correlations
correlations_among,significant_correlation
correlations_among,significant_correlations_between
correlations_among,correlation_between
connectivity_between,effective_connectivity
connectivity_between,resting_state_functional_connectivity
connectivity_between,connectivity_between
connectivity_between,network_connectivity
connectivity_between,auditory_cortex
connectivity_between,functional_connectivity
connectivity_between,white_matter_integrity
connectivity_between,structural_connectivity
s6,s5
s6,s3
s6,tables_s1
s6,s4
s6,s1_s2
s6,s2
t2_t1,t1_t2
t2_t1,t2_t3
t2_t1,t3_t1_t2
t2_t1,t6
t2_t1,t5
supplementary_file,asterisk
supplementary_file,rows
supplementary_file,legend
supplementary_file,upper_right_corner
supplementary_file,third_column
supplementary_file,second_column
supplementary_file,columns
supplementary_file,first_column
averent,peripheral_sensory
averent,nociceptors
averent,cutaneous_receptors
averent,averents
averent,muscle_spindles
averent,joint_receptors
disabled_patient_skill_continuum,adult_life_span_behavioral
clinical_rehabilitation_2016_vol,clinical_rehabilitation_2016_vol
gre_zes_j,poline_j_b_gaymard_b_marsault_c
gre_zes_j,imagined_hand_movements_cereb_cortex_10_1093_1104
gre_zes_j,sirigu_cohen_l_duhamel_j_r_et_al_congruent_unifilateral_impai
gre_zes_j,imagined_hand_movements_neuro_report
gre_zes_j,gerardin_e_sirigu_lehe_ricy_s_et_al_partially_over_lapping_n
gre_zes_j,imagined_hand_movements_cereb_cortex
gre_zes_j,gerardin_e_sirigu
fadiga_craighero,mazziotta
fadiga_craighero,grafton
fadiga_craighero,iacoboni
fadiga_craighero,gr_zes
fadiga_craighero,passing_ham
fadiga_craighero,fadiga_craighero
order_butterworth,butterworth_low_pass_filter
order_butterworth,wlter
order_butterworth,digital_filter
order_butterworth,finite_impulse_response_filter
order_butterworth,low_pass_butterworth_filter
improving_balance_self_efficacy_post_stroke_randomized_cont,pilates_exercise_training
authors_declare_they_have_no_competing_interests,participate_not_applicable_consent
authors_declare_they_have_no_competing_interests,participate_ethical_approval
authors_declare_they_have_no_competing_interests,publication_not_applicable_ethics_approval
authors_declare_they_have_no_competing_interests,publication_not_applicable_competing_interests
authors_declare_they_have_no_competing_interests,participate_ethics_approval
become_activated,become_activated
become_activated,originate_from
become_activated,reactivate
become_activated,originate
become_activated,contain_mirror_neurons
three_months_post_treatment,three_months_post_treatment
thresholded_at_p,thresholded_at_p
thresholded_at_p,thresholded_using_clusters_determined_by_z
incident_hemodialysis_patients,patients_presenting_late
incident_hemodialysis_patients,non_tunneled_line
nmc,professional_practice_ukcc_london
nmc,wfot
official_sciences_version,all_statistical_analyzes
official_sciences_version,chi_square_analyzes
official_sciences_version,statistical_analysis
official_sciences_version,inferential_statistics
official_sciences_version,descriptive_analyzes
degradation,disruptions
degradation,alteration
colorectal,polycythemia
colorectal,liver_disease
colorectal,kidney
clockwise,horizontal_line
dose,dysport
dose,ona_botulinum_toxin_a
dose,dosages
dose,higher_doses
dose,dilutions
dose,dose
tones,triplet
tones,bigram
tones,strings
tones,each_pair
tones,word_pair
tones,foil
tones,tones
tones,symbol
wheel_chair_mobility,wheel_chair_transfers
wheel_chair_mobility,transfers_bed
interviewee,transcriptions
interviewee,transcribed_text
interviewee,transcribed
interviewee,interview_transcripts
interviewee,verbatim
slices,mri_scans
slices,magnetic_resonance_imaging_scans
slices,brain_scans
dna,purkinje_cell
advocate,recommends
maxima,cluster_size
maxima,dipoles
maxima,peak_voxel
maxima,contiguous_voxels
maxima,activated_clusters
maxima,voxels
maxima,maxima
behrens_t_e_johansen_berg_h,behrens_t_e_johansen_berg_h
behrens_t_e_johansen_berg_h,rosini
behrens_t_e_johansen_berg_h,cortical_neurotransmitters_by_trans_cranial_stimulation_j_n
wais_iii_ni,vci
wais_iii_ni,1st_percentile
wais_iii_ni,wasi_viq
wais_iii_ni,wais_iii_ni
wais_iii_ni,complutense
wais_iii_ni,weschler_adult_intelligense_scale_revised
wais_iii_ni,e_stimated_full_scale_iq
relation_ship_exists_between,cerebro_vascular_accident_mild
relation_ship_exists_between,total_knee_arthroplasty_status
relation_ship_exists_between,differences_existed_between
u_birbaumer_n,eeg_based_motor_imagery_brain_computer_interface
normal_pace,faster_walking_speeds
hemi_paresis_muscle_nerve_24_273_283,hemi_paresis_muscle_nerve_24_273_283
cambridge_uk_cambridge_univ_press,pfurtscheller_g_lopes_da_silva_f_h
volume_91_number,april_2015_downloaded_from_by_university
volume_91_number,newcastle_user_on_01_march_2018_volume_88_number
volume_91_number,newcastle_user_on_28_march_2018_volume_95_number
doi_10_1093_ageing,permissions_please_e_mail_published_electronically
doi_10_1093_ageing,british_geriatrics_society_all_rights_reserved
doi_10_1093_ageing,british_geriatrics_society_doi_10_1093_ageing
doi_10_1093_ageing,author_2012_published_by_oxford_university_press_on_behalf
foggia,british_columbia_vancouver_bc_canada
foggia,rehabilitation_st_joseph_s_health_care_london
foggia,medicine_chicago_illinois
foggia,foggia
foggia,rehabilitation_north_western_university_feinberg_school
foggia,rehabilitation_institute_university_health_network_toronto
motor_disorder_characterized_by_velocity_dependent_increas,tonic_stretch_reflexes
motor_disorder_characterized_by_velocity_dependent_increas,motor_disorder_characterized_by_velocity_dependent_increas
motor_disorder_characterized_by_velocity_dependent_increas,exaggerated_tendon_jerks
motor_disorder_characterized_by_velocity_dependent_increas,characterized_by_velocity_dependent_increase
fortress,switches
negative_impacts,impact
negative_impacts,influences
negative_impacts,negative_impacts
negative_impacts,influence
negative_impacts,fluence
negative_impacts,fluences
partnership,connections
vestibulo,reflexes
vestibulo,mono_synaptic
vestibulo,vestibulo_spinal
vestibulo,stretch_reflex
vestibulo,cervico_ocular
vestibulo,muscle_spindles
vestibulo,stretch_re_ex
vestibulo,sensory_afferents
distill,divides
imagine_movements,judge_whether
imagine_movements,verbalize
imagine_movements,imagine_movements
imagine_movements,reproduce
withdrew,declined_participation
withdrew,withdrew
other_dementias,alzheimer_s_society
z2,p_001_95_ci
z2,median_inter_quartile_range
z2,rmotivational_specificea
z2,ci_confidence_interval
z2,95_confidence_interval_ci
akt,muscarinic_receptors
akt,excitatory_amino_acids
akt,fibroblast_growth_factor
akt,arterioles
akt,akt
akt,serine
akt,tyrosine_kinase
akt,lymphocytes
ganesan_v,cerebral_aneurysms
ganesan_v,thrombophilias
conceptual_clarity,role_clarity
conceptual_clarity,spiritual_care
conceptual_clarity,conceptual_clarity
intersect,resonates
remainder,portions
predicts_poor,predicts_poor
misunderstandings,potential_conflicts
misunderstandings,no_conflict
misunderstandings,potential_conflict
misunderstandings,there_are_no_conflicts
misunderstandings,no_conflicts
misunderstandings,disclosures
misunderstandings,conflict
low_frequency_asynchronous_switch_design,random_forest_classifier
low_frequency_asynchronous_switch_design,common_spatial_pattern
low_frequency_asynchronous_switch_design,classifiers
low_frequency_asynchronous_switch_design,classier
low_frequency_asynchronous_switch_design,common_spatial_patterns
low_frequency_asynchronous_switch_design,linear_disc_riminant_analysis
low_frequency_asynchronous_switch_design,support_vector_machine
low_frequency_asynchronous_switch_design,lda
low_frequency_asynchronous_switch_design,decoder
mep_evoked,brain_stem_electrical_stimulation
mep_evoked,emg_responses_evoked
mep_evoked,mep_evoked
reach_consensus,draw_conclusions
reach_consensus,reach_consensus
reach_consensus,collect_information
mass_position,pressure_displacement
mass_position,mass_acceleration
mass_position,mass_displacement
mass_position,gravity_sway
mass_position,mass_velocity
mass_position,mass_position
mass_position,pressure_velocity
mass_position,mass_com
mass_position,pressure_sway
mass_position,pressure_excursion
acute_exacerbations,exacerbations
acute_exacerbations,acute_exacerbations
acute_exacerbations,aggravation
acute_exacerbations,infectious_disease
ml_kg_min,peak_vo
ml_kg_min,uws
medline_pub_med,medline_cinahl
medline_pub_med,sport_discus
medline_pub_med,psych_info
medline_pub_med,lilacs
medline_pub_med,pub_med_medline
medline_pub_med,medline_pub_med
medline_pub_med,psycinfo
an_indication,an_indication
an_indication,determinant
an_indication,indicators
an_indication,an_indicator
million_inhabitants,15_million_people
million_inhabitants,per_100_000_population
million_inhabitants,per_100_000_people
million_inhabitants,million_people
million_inhabitants,million_americans
million_inhabitants,every_year
australian_new_zealand_clinical_trials_registry,australian_new_zealand_clinical_trials_registry
gerontology_psycho_logical_sciences,gerontological_official_work
gerontology_psycho_logical_sciences,counseling_psychology
gerontology_psycho_logical_sciences,american_medical_association_288
gerontology_psycho_logical_sciences,transcultural_nursing
gerontology_psycho_logical_sciences,general_internal_medicine
gerontology_psycho_logical_sciences,gerontology_psycho_logical_sciences
gerontology_psycho_logical_sciences,medical_library_association
gerontology_psycho_logical_sciences,american_geriatrics_society_52
gerontology_psycho_logical_sciences,international_neuro_psychological_society_7_683_692
grc,patient_global_impression
grc,patient_s_global_impression
grc,grc
1_hr_rct,beffect_sizest_evidence_syntheffect_sizesis
1_hr_rct,lene_leoe
committees_approved,funders_had_no_role
committees_approved,local_research_ethics_committee_approved
modified_constraint_induced_movement_therapy_group_intensiv,modified_constraint_induced_movement_therapy_group_intensiv
endotracheal,urinary_catheter
endotracheal,central_venous_catheter
endotracheal,naso_gastric_tube
endotracheal,gastrostomy
endotracheal,catheters
endotracheal,jejunostomy
week_monday,one_weekend_day
week_monday,week_monday
week_monday,monday_friday
willingham_2002,serial_reaction_time
willingham_2002,low_contextual_interference
audience,routes
inter_neurons,cortico_spinal
inter_neurons,neuronal_network
inter_neurons,inter_neurons
inter_neurons,cortical_structures
inter_neurons,cortico_cortical
posts,research_projects
posts,forums
bleed,hematoma
bleed,bleed
bleed,skull_fracture
third_rater,third_rater
third_rater,coders
abstracts,abstracts
abstracts,titles
abstracts,citation
abstracts,peer_reviewed
horizontal_bar,cm_radius
horizontal_bar,horizontal_bar
suburban,suburban
suburban,teaching_hospitals
abnormalities,abnormalities
abnormalities,abnormality
abnormalities,disturbances
actor,opposite_direction
actor,opposite_pattern
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,gerontological_official_work
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,medical_radiation_sciences_published_by_john_wiley
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,intellectual_disability_research_2012_john_wiley
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,advanced_nursing_2011_blackwell_publishing_ltd_jan_origina
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,multi_disciplinary_health_care
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,transcultural_nursing
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,intellectual_disability_research
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,medical_library_association
advanced_nursing_2011_blackwell_publishing_ltd_jan_origina,advanced_nursing_2010_blackwell_publishing_ltd
stroke_qualitative_meta_synthesis_j_rehabil_med_2008_40_59,recovery_following_lacunar_stroke_rehabil_nurs
audio_taped,each_interview_lasted_about
audio_taped,interviews_lasted
walk_fast_enough,walk_fast_enough
walk_fast_enough,adequately_address
walk_fast_enough,recover_fully
practice_21_2005_219_242,gross_motor_function_classification_system_expanded
practice_21_2005_219_242,wechsler_abbreviated
eyes_opens_cog_area,cog_velocity
eyes_opens_cog_area,cog_length
eyes_opens_cog_area,eyes_opens_cog_area
von_koch_l_balance_exercise,self_regulation_informed_goal_setting
von_koch_l_balance_exercise,weatherall_m_2009_pilot_study
von_koch_l_balance_exercise,traumatic_brain_injury_clinical_rehabilitation_23_296_309
von_koch_l_balance_exercise,post_head_injury_amnesia_brain
von_koch_l_balance_exercise,evaluating_computer_assisted_memory_retraining_programs
von_koch_l_balance_exercise,stroke_clin_rehabil_1999_13_301_309
von_koch_l_balance_exercise,von_koch_l_balance_exercise
heyes_c_2011_automatic_imitation,doi_10_1098_rstb
heyes_c_2011_automatic_imitation,sciences_usa_100
heyes_c_2011_automatic_imitation,royal_society_series_b_biological_sciences
postural_responses,external_perturbations
postural_responses,mechanical_perturbations
postural_responses,postural_responses
postural_responses,bi_phasic_perturbations
postural_responses,reisman_et_al
postural_responses,torque_pulses
postural_responses,postural_perturbations
aum,mod_sev
aum,fandv_no_dissociations
aum,broca_moderate
share,express_their_thoughts
share,express_their_needs
share,posse_ss
share,appreciate
share,share
share,articulate
cib,fev1_forced_expiratory_volume
cib,cib
indoors,indoor_walking
indoors,indoors
indoors,outdoors
information_seeking,informational_support
supra_orbital_area,cathode_electrode
vor,und_die
vor,eines_kraft_trainings
vor,vor
smell,temperatures
smell,ear
smell,humidity
lippincott_williams,wilkins_2008
lippincott_williams,london_churchill_livingstone
lippincott_williams,wilkins_2001
upper_respiratory_tract_infections,suspected_myo_cardial_infarction
upper_respiratory_tract_infections,upper_respiratory_tract_infections
upper_respiratory_tract_infections,acute_coronary_syndrome
upper_respiratory_tract_infections,non_st_elevation_myo_cardial_infarction
upper_respiratory_tract_infections,non_st_elevation_myo_cardial_infarction_unstable_angina_pec
cortisol_levels,cortisol_levels
cortisol_levels,salivary_cortisol
anecdote,extracts
anecdote,excerpts
obligation,intention
obligation,itt_intention
obligation,sensitivity_analysis_remove_studies_without_an_intention
retarded_children,developmental_disability
retarded_children,retarded_children
retarded_children,mentaly_retarded
humans_eur_j_neuro_sci,braile_readers_brain
summers_jj_kagerer_fa_garry_mi_hiraga_cy_loftus_cauraugh_j,mal_motor_activity_log_aou_amount
summers_jj_kagerer_fa_garry_mi_hiraga_cy_loftus_cauraugh_j,guide_physical_therapist_practice
diagnostic_ultrasound,specimens
lme,lafayette
lme,lafayette_instrument_company
full_written_consent,participants_were_right_handed_according
j_b_lippincott_company,oxford_united_kingdom
j_b_lippincott_company,cheltenham
j_b_lippincott_company,j_b_lippincott_company
j_b_lippincott_company,w_b_saunders
janacsek,std_mean_difference_iv_random_95_confidence_interval_subtot
janacsek,congruencyn_congruencyn_1
janacsek,quadruplet_type
other_neurological_disorders_seminars,tara_l_whitehill
other_neurological_disorders_seminars,hearing_research_40_1245_1260
other_neurological_disorders_seminars,gillam_r
other_neurological_disorders_seminars,speech_language_pathology_16_246_259
other_neurological_disorders_seminars,m_cruice
other_neurological_disorders_seminars,language_delay_disorder_meta_analysis_journal
other_neurological_disorders_seminars,rose_mary_watson
rehabilitation_doi_10_1080_09638288_2017,rehabilitation_issn_0963_8288_print_issn_1464_5165_onlineand
gave_their_informed_consent_prior,consent_prior
gave_their_informed_consent_prior,provided_their_written_informed_consent_prior
gave_their_informed_consent_prior,all_participants_provided_informed_consent_prior
gave_their_informed_consent_prior,signed_consent_form_prior
gave_their_informed_consent_prior,all_participants_provided_written_informed_consent_prior
acute_stroke_randomized_controlled_pilot_study_neuro_rehabil,sterr_elbert_t_berthold_i_kolbel_s_rockstroh_b_taub_e_long
acute_stroke_randomized_controlled_pilot_study_neuro_rehabil,brunnstrom_s_movement_therapy
connections,feedback_loops
connections,sensory_signals
connections,sensory_inputs
upper_body_dressing,eating_drinking
upper_body_dressing,upper_body_dressing
publication_bias,explanatory_variables
publication_bias,potential_confounders
reparative,reparative
reparative,neuroprotective_effects
reparative,endothelin
reparative,neuroprotection
reparative,dopaminergic
feng,zhang_x
feng,tong
feng,shi
feng,guo
feng,feng
feng,wan
spread_sheet,templates
spread_sheet,icbm
spread_sheet,spm8
spread_sheet,montreal_neurological_institute_mni
spread_sheet,mni_template
spread_sheet,talairach
error_bars,square_brackets
campus,workstations
stress_tolerance,intolerance
stress_tolerance,stress_tolerance
uppercase_letters,small_stars
discrete_movements,joint_motions
discrete_movements,anatomic_planes
discrete_movements,trunk_movements
medio_lateral,cop_velocity
medio_lateral,sway_velocity
homogeneity,normality_linearity
variance_showed_significant_main_effect,covariances
variance_showed_significant_main_effect,covariance_ancova
variance_showed_significant_main_effect,covariance_adjusted
hearing_impairment,hearing_impairment
hearing_impairment,profound_intellectual
hearing_impairment,learning_disabilities
hearing_impairment,developmental_disability
kngf,six_minute_walk_test_am_j_respir_crit_care_med
kngf,six_minute_walk_test_am_j_respir_crit_care_med_2002_166_11
kngf,clinical_pulmonary_function_laboratories_ats_statement_gui
kngf,nothoracic_society_ats_statement_guide_lines
non_ma_ori_nurses,non_ma_ori_nurses
flour,banana
flour,food_pellet
flour,cube
flour,pasta
arbib,ferrari_p_f_2011
mcfarland_1999,roseberry_mckibbin
mcfarland_1999,arkes
mcfarland_1999,ylvisaker_1995_2003_2006
mcfarland_1999,weatherall_2009
ms_inversion_time,fov_240
ms_inversion_time,ms_ip_angle_90
medical_research_open_access_full_text_article_original_re,medical_research_open_access_full_text_article_original_re
medical_research_open_access_full_text_article_original_re,dovepress_open_access
medical_research_open_access_full_text_article_original_re,aging_dovepress_open_access
medical_research_open_access_full_text_article_original_re,medical_research_open_access_full_text_article_review
wolf_sl_winstein_c_j_miller_jp_et_al_effect,mark_vw_taub_e_morris_dm_neuro_plasticity
wolf_sl_winstein_c_j_miller_jp_et_al_effect,wolf_sl_winstein_c_j_miller_jp_taub_e_uswatte_g_morris_d_et
wolf_sl_winstein_c_j_miller_jp_et_al_effect,wolf_sl_winstein_c_j_miller_jp_et_al_excite_investigators_e
wolf_sl_winstein_c_j_miller_jp_et_al_effect,wolf_sl_winstein_c_j_miller_jp_taub_e_uswatte_g_morris_d_gi
wolf_sl_winstein_c_j_miller_jp_et_al_effect,wolf_sl_winstein_c_j_miller_jp_et_al_effect
newcastle_user_on_01_march_2018_volume_95_number,newcastle_user_on_01_march_2018_volume_93_number
newcastle_user_on_01_march_2018_volume_95_number,newcastle_user_on_01_march_2018_volume_89_number
newcastle_user_on_01_march_2018_volume_95_number,newcastle_user_on_01_march_2018_volume_95_number
ungerleider_l,j_requin
ungerleider_l,g_e_stelmach_eds_tutorials
ungerleider_l,2005_transmodal_sensori_motor_networks_during_action_obser
disagreements_were_resolved_through_discussion,disagreements_were_resolved_through_discussion
disagreements_were_resolved_through_discussion,will_be_resolved_through_discussion
infarction_hemorrhage,side_right_left
infarction_hemorrhage,affected_side_right_left
infarction_hemorrhage,hemorrhage_infarction
infarction_hemorrhage,infarction_hemorrhage
infarction_hemorrhage,dominant_side_right_left
infarction_hemorrhage,stroke_type_infarct_hemorrhage
page_sj_levine_p_leonard_ac,leonard_mental_practice
page_sj_levine_p_leonard_ac,page_sj_levine_p_leonard
page_sj_levine_p_leonard_ac,single_blinded_randomized_controlled_trial_phys_ther_2008_8
page_sj_levine_p_leonard_ac,page_sj_levine_p_leonard_mental_practice
page_sj_levine_p_leonard_ac,three_single_case_experiments_brain_injury
page_sj_levine_p_leonard_ac,randomized_placebo_controlled_trial_stroke_2007_38_1293_7
page_sj_levine_p_leonard_ac,randomized_placebo_controlled_trial_stroke_2007_38_1293_129
page_sj_levine_p_leonard_ac,page_sj_levine_p_leonard_ac
instances_where,instances_where
machine_learning_algorithms,machine_learning_algorithms
family_systems_nursing,implementation_fidelity
family_systems_nursing,treatment_fidelity
family_systems_nursing,acceptability
family_systems_nursing,intervention_fidelity
elevated_blood_pressure,elevated_blood_pressure
human_visual_cortex,oscillatory_activity
pathophysio_logical_mechanisms,neuro_imaging_biomarkers
emerson,finlayson
emerson,francis_group_llc
emerson,leslie
emerson,francis_ltd
working_memory_index,wais
working_memory_index,matrix_reasoning
working_memory_index,digit_span
working_memory_index,working_memory_index
working_memory_index,scaled_score
working_memory_index,wais_r
working_memory_index,logical_memory
new_york_state,annual_report
new_york_state,american_speech_language_hearing_association
new_york_state,speech_pathology_australia
psychometrics,diagnostic_accuracy
psychometrics,psychometrics
beta_band,gamma_band
beta_band,beta2
beta_band,gamma
beta_band,beta1
beta_band,beta_band
beta_band,gamma_range
beta_band,theta
beta_band,beta_rhythm
beta_band,alpha_beta
median_nerve_stimulation23,sub_threshold_conditioning
breaks,pause
breaks,short_break
breaks,afternoon
breaks,monday
breaks,minute_break
breaks,breaks
lundman_b_2004_qualitative_content_analysis,achieve_trustworthiness_nurse_educ_today_2004_24_105_12
